
> frontend@0.1.0 dev
> next dev

▲ Next.js 16.1.6 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://192.168.100.134:3000

✓ Starting...
✓ Ready in 692ms
 GET /principal/financeiro 200 in 11ms (compile: 2ms, render: 8ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1322µs, render: 2ms)
 GET /principal/financeiro/resumo 200 in 15ms (compile: 6ms, render: 9ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1503µs, render: 2ms)
 GET /principal/financeiro 200 in 12ms (compile: 2ms, render: 10ms)
 GET /manifest.webmanifest 200 in 5ms (compile: 3ms, render: 2ms)
 GET /principal/financeiro/empresa 200 in 17ms (compile: 7ms, render: 10ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1402µs, render: 2ms)
 GET /principal/financeiro 200 in 12ms (compile: 1714µs, render: 10ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1224µs, render: 1780µs)
 GET /principal/financeiro/resumo 200 in 16ms (compile: 7ms, render: 10ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1453µs, render: 3ms)
 GET /principal/financeiro 200 in 11ms (compile: 1491µs, render: 10ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1347µs, render: 2ms)
 GET /principal/financeiro/empresa 200 in 18ms (compile: 6ms, render: 12ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1373µs, render: 2ms)
✓ Compiled in 38ms
 GET /principal 200 in 9ms (compile: 1496µs, render: 8ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1346µs, render: 1822µs)
 GET /principal/financeiro 200 in 67ms (compile: 51ms, render: 15ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1266µs, render: 1765µs)
 GET /principal/financeiro/resumo 200 in 16ms (compile: 6ms, render: 10ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1411µs, render: 2ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1338µs, render: 2ms)
 GET /principal/financeiro/empresa 200 in 18ms (compile: 7ms, render: 12ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1448µs, render: 3ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1313µs, render: 3ms)
 GET /principal/financeiro/lotes 200 in 19ms (compile: 7ms, render: 12ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1226µs, render: 3ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1536µs, render: 2ms)
 GET /principal/financeiro/resumo 200 in 17ms (compile: 7ms, render: 11ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1333µs, render: 2ms)
 GET /principal/financeiro 200 in 11ms (compile: 1472µs, render: 9ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1152µs, render: 1772µs)
 GET /principal/financeiro/empresa 200 in 17ms (compile: 6ms, render: 11ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1514µs, render: 2ms)
 GET /principal/financeiro 200 in 11ms (compile: 1456µs, render: 10ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1315µs, render: 1722µs)
 GET /principal/financeiro/lotes 200 in 16ms (compile: 6ms, render: 11ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1465µs, render: 2ms)
 GET /principal/financeiro 200 in 11ms (compile: 1522µs, render: 10ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1119µs, render: 2ms)
 GET /principal/financeiro/retornos 200 in 16ms (compile: 6ms, render: 10ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1470µs, render: 2ms)
 GET /principal/financeiro 200 in 11ms (compile: 1463µs, render: 10ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1284µs, render: 2ms)
 GET /principal/financeiro/parcelas 200 in 17ms (compile: 7ms, render: 10ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1481µs, render: 2ms)
 GET /principal/financeiro 200 in 10ms (compile: 1501µs, render: 9ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1270µs, render: 3ms)
 GET /principal/financeiro/caixa 200 in 16ms (compile: 6ms, render: 10ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1119µs, render: 2ms)
✓ Compiled in 42ms
 GET /principal/financeiro 200 in 11ms (compile: 2ms, render: 9ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1484µs, render: 1957µs)
 GET /principal/financeiro/resumo 200 in 93ms (compile: 63ms, render: 30ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1522µs, render: 3ms)
 GET /principal/financeiro 200 in 14ms (compile: 2ms, render: 12ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1526µs, render: 3ms)
 GET /principal/financeiro/empresa 200 in 20ms (compile: 9ms, render: 11ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1392µs, render: 2ms)
 GET /principal/financeiro 200 in 12ms (compile: 1600µs, render: 10ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 2ms, render: 1772µs)
 GET /principal/financeiro/empresa 200 in 16ms (compile: 6ms, render: 10ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1494µs, render: 2ms)
 GET /principal/financeiro 200 in 11ms (compile: 1618µs, render: 10ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1106µs, render: 2ms)
 GET /principal/financeiro/resumo 200 in 17ms (compile: 6ms, render: 11ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1292µs, render: 2ms)
 GET /principal/financeiro 200 in 10ms (compile: 1474µs, render: 9ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1286µs, render: 1838µs)
 GET /principal/financeiro/lotes 200 in 15ms (compile: 6ms, render: 9ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1393µs, render: 2ms)
 GET /principal/financeiro 200 in 9ms (compile: 1497µs, render: 8ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1230µs, render: 1919µs)
 GET /principal/financeiro/retornos 200 in 15ms (compile: 6ms, render: 9ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1349µs, render: 2ms)
 GET /principal/financeiro 200 in 10ms (compile: 1520µs, render: 8ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1127µs, render: 1681µs)
 GET /principal/financeiro/parcelas 200 in 16ms (compile: 6ms, render: 10ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1233µs, render: 2ms)
 GET /principal/financeiro 200 in 11ms (compile: 1546µs, render: 9ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1416µs, render: 1882µs)
 GET /principal/financeiro/caixa 200 in 15ms (compile: 6ms, render: 9ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1254µs, render: 2ms)
 GET /principal/financeiro 200 in 11ms (compile: 1571µs, render: 9ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1481µs, render: 1828µs)
✓ Compiled in 85ms
 GET /principal/financeiro/resumo 200 in 71ms (compile: 55ms, render: 16ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1319µs, render: 3ms)
 GET /principal/financeiro 200 in 10ms (compile: 1773µs, render: 8ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1215µs, render: 1805µs)
 GET /principal/financeiro/empresa 200 in 18ms (compile: 7ms, render: 11ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1327µs, render: 3ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1469µs, render: 1867µs)
✓ Compiled in 44ms
 GET /principal/financeiro/empresa 200 in 16ms (compile: 6ms, render: 10ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1448µs, render: 3ms)
 GET /principal/financeiro 200 in 79ms (compile: 57ms, render: 22ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1698µs, render: 3ms)
 GET /principal/financeiro/empresa 200 in 18ms (compile: 6ms, render: 12ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1198µs, render: 2ms)
 GET /principal/financeiro 200 in 11ms (compile: 1604µs, render: 9ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 2ms, render: 2ms)
 GET /principal/financeiro/empresa 200 in 17ms (compile: 6ms, render: 11ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1481µs, render: 2ms)
 GET /principal/financeiro 200 in 14ms (compile: 1855µs, render: 13ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 2ms, render: 1834µs)
 GET /principal/financeiro/empresa 200 in 19ms (compile: 8ms, render: 11ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1307µs, render: 1856µs)
 GET /principal/financeiro 200 in 11ms (compile: 1650µs, render: 10ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1290µs, render: 1876µs)
 GET /principal/financeiro/empresa 200 in 17ms (compile: 6ms, render: 11ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1336µs, render: 2ms)
✓ Compiled in 41ms
 GET /manifest.webmanifest 200 in 4ms (compile: 1499µs, render: 3ms)
 GET /principal/financeiro/empresa 200 in 91ms (compile: 71ms, render: 20ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1326µs, render: 2ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1542µs, render: 1885µs)
 GET /principal/financeiro/empresa 200 in 18ms (compile: 7ms, render: 11ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 2ms, render: 2ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1907µs, render: 2ms)
 GET /principal/financeiro/empresa 200 in 16ms (compile: 6ms, render: 10ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1185µs, render: 2ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1235µs, render: 1884µs)
 GET /principal/financeiro/empresa 200 in 17ms (compile: 7ms, render: 11ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1202µs, render: 3ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1317µs, render: 3ms)
 GET /principal/financeiro/empresa 200 in 17ms (compile: 6ms, render: 11ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1329µs, render: 3ms)
 GET /manifest.webmanifest 200 in 5ms (compile: 1594µs, render: 3ms)
 GET /principal/financeiro/resumo 200 in 21ms (compile: 8ms, render: 13ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1547µs, render: 1997µs)
 GET / 200 in 120ms (compile: 42ms, render: 78ms)
 GET /manifest.webmanifest 200 in 7ms (compile: 2ms, render: 5ms)
 GET /principal 200 in 24ms (compile: 4ms, render: 20ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1291µs, render: 3ms)
 GET / 200 in 12ms (compile: 2ms, render: 10ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1494µs, render: 2ms)
 GET /msinfor-admin 200 in 331ms (compile: 264ms, render: 67ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1475µs, render: 1889µs)
 GET / 200 in 22ms (compile: 2ms, render: 20ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1586µs, render: 1939µs)
✓ Compiled in 166ms
✓ Compiled in 46ms
 GET /principal 200 in 13ms (compile: 2ms, render: 11ms)
 GET /manifest.webmanifest 200 in 5ms (compile: 1656µs, render: 3ms)
 GET /principal/financeiro 200 in 17ms (compile: 5ms, render: 12ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1759µs, render: 1766µs)
 GET /manifest.webmanifest 200 in 4ms (compile: 2ms, render: 2ms)
✓ Compiled in 40ms
✓ Compiled in 72ms
 GET /principal/financeiro 200 in 11ms (compile: 1840µs, render: 9ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1191µs, render: 1923µs)
 GET /manifest.webmanifest 200 in 4ms (compile: 1568µs, render: 2ms)
 GET /principal/financeiro 200 in 11ms (compile: 1653µs, render: 9ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1526µs, render: 2ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1524µs, render: 3ms)
 GET /principal/financeiro 200 in 11ms (compile: 1682µs, render: 9ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1254µs, render: 1851µs)
 GET /manifest.webmanifest 200 in 3ms (compile: 1326µs, render: 2ms)
✓ Compiled in 75ms
 GET /principal 200 in 140ms (compile: 56ms, render: 84ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1619µs, render: 2ms)
 GET /principal 200 in 24ms (compile: 1566µs, render: 23ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1468µs, render: 1955µs)
✓ Compiled in 72ms
 GET /principal/financeiro 200 in 13ms (compile: 4ms, render: 9ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1241µs, render: 3ms)
✓ Compiled in 39ms
✓ Compiled in 32ms
✓ Compiled in 70ms
 GET /manifest.webmanifest 200 in 4ms (compile: 1666µs, render: 2ms)
 GET /principal/financeiro 200 in 73ms (compile: 57ms, render: 16ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1316µs, render: 1838µs)
 GET /manifest.webmanifest 200 in 4ms (compile: 1926µs, render: 2ms)
 GET /principal/financeiro 200 in 11ms (compile: 1636µs, render: 10ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1111µs, render: 2ms)
✓ Compiled in 40ms
 GET /manifest.webmanifest 200 in 4ms (compile: 1218µs, render: 2ms)
 GET /principal/financeiro 200 in 69ms (compile: 53ms, render: 16ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1418µs, render: 1960µs)
 GET /principal 200 in 70ms (compile: 54ms, render: 16ms)
 GET /manifest.webmanifest 200 in 5ms (compile: 2ms, render: 3ms)
✓ Compiled in 34ms
 GET /principal/financeiro 200 in 10ms (compile: 1628µs, render: 9ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1182µs, render: 3ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1429µs, render: 3ms)
 GET /principal/financeiro 200 in 11ms (compile: 1536µs, render: 9ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1791µs, render: 2ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1222µs, render: 2ms)
 GET /principal/financeiro 200 in 11ms (compile: 1721µs, render: 9ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1182µs, render: 1992µs)
✓ Compiled in 36ms
 GET /principal 200 in 68ms (compile: 54ms, render: 14ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1481µs, render: 2ms)
 GET /principal/financeiro 200 in 82ms (compile: 54ms, render: 28ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1312µs, render: 3ms)
 GET /principal/financeiro/lotes 200 in 19ms (compile: 10ms, render: 9ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1296µs, render: 2ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1477µs, render: 2ms)
 GET /principal/financeiro/lotes 200 in 16ms (compile: 6ms, render: 10ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1146µs, render: 3ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1472µs, render: 2ms)
✓ Compiled in 39ms
✓ Compiled in 37ms
✓ Compiled in 37ms
✓ Compiled in 65ms
 GET /manifest.webmanifest 200 in 4ms (compile: 1493µs, render: 3ms)
✓ Compiled in 38ms
 GET /principal/financeiro 200 in 70ms (compile: 55ms, render: 15ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1821µs, render: 1849µs)
 GET /principal/financeiro/caixa 200 in 16ms (compile: 6ms, render: 10ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1489µs, render: 2ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1475µs, render: 2ms)
✓ Compiled in 37ms
✓ Compiled in 35ms
✓ Compiled in 38ms
 GET /principal/financeiro/bancos 200 in 78ms (compile: 61ms, render: 17ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1810µs, render: 2ms)
 GET /principal 200 in 85ms (compile: 58ms, render: 28ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1537µs, render: 2ms)
 GET /principal/alunos 200 in 189ms (compile: 175ms, render: 15ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1352µs, render: 2ms)
 GET /principal 200 in 11ms (compile: 2ms, render: 9ms)
 GET /manifest.webmanifest 200 in 5ms (compile: 1173µs, render: 3ms)
 GET /principal/financeiro 200 in 71ms (compile: 55ms, render: 16ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1150µs, render: 1802µs)
 GET /principal/financeiro/bancos 200 in 15ms (compile: 6ms, render: 9ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1176µs, render: 2ms)
 GET /principal 200 in 9ms (compile: 1530µs, render: 8ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1356µs, render: 1902µs)
 GET /principal/alunos 200 in 122ms (compile: 113ms, render: 9ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1344µs, render: 2ms)
 GET /principal 200 in 11ms (compile: 2ms, render: 9ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1197µs, render: 1869µs)
 GET /principal/financeiro 200 in 10ms (compile: 2ms, render: 8ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1258µs, render: 1815µs)
 GET /principal/financeiro/bancos 200 in 16ms (compile: 7ms, render: 9ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1865µs, render: 2ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1276µs, render: 1788µs)
 GET /principal 200 in 10ms (compile: 1466µs, render: 9ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1404µs, render: 1794µs)
 GET /principal/professores 200 in 197ms (compile: 185ms, render: 12ms)
 GET /manifest.webmanifest 200 in 5ms (compile: 1678µs, render: 3ms)
 GET /principal 200 in 9ms (compile: 1612µs, render: 7ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1198µs, render: 1874µs)
 GET /principal/financeiro 200 in 9ms (compile: 1647µs, render: 8ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1094µs, render: 1862µs)
 GET /principal/financeiro/bancos 200 in 17ms (compile: 6ms, render: 10ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1187µs, render: 1792µs)
 GET /principal/financeiro 200 in 62ms (compile: 1690µs, render: 61ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1291µs, render: 1865µs)
 GET /principal/financeiro/bancos 200 in 34ms (compile: 6ms, render: 27ms)
✓ Compiled in 46ms
✓ Compiled in 36ms
 GET /principal 200 in 162ms (compile: 133ms, render: 29ms)
 GET /manifest.webmanifest 200 in 8ms (compile: 2ms, render: 6ms)
 GET /principal/caixa 200 in 98ms (compile: 81ms, render: 18ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1620µs, render: 2ms)
 GET /principal/caixa 200 in 218ms (compile: 65ms, render: 153ms)
 GET /principal/caixa 307 in 120ms (compile: 2ms, render: 118ms)
 GET /manifest.webmanifest 200 in 5ms (compile: 3ms, render: 3ms)
 GET /principal/financeiro/caixa 200 in 147ms (compile: 67ms, render: 81ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1339µs, render: 2ms)
 GET / 200 in 121ms (compile: 66ms, render: 55ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1332µs, render: 1958µs)
 GET /principal 200 in 13ms (compile: 1978µs, render: 11ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1339µs, render: 2ms)
 GET / 200 in 9ms (compile: 1458µs, render: 8ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1188µs, render: 1975µs)
 GET /principal 200 in 13ms (compile: 1618µs, render: 11ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1396µs, render: 2ms)
 GET /principal/caixa 200 in 10ms (compile: 1850µs, render: 8ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1106µs, render: 1788µs)
 GET /principal/financeiro/caixa 200 in 32ms (compile: 6ms, render: 26ms)
 GET /principal/financeiro/caixa 200 in 12ms (compile: 1672µs, render: 10ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1291µs, render: 2ms)
 GET /principal/financeiro/caixa 200 in 21ms (compile: 6ms, render: 14ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1282µs, render: 2ms)
✓ Compiled in 40ms
 GET /principal/financeiro/caixa 200 in 30ms (compile: 6ms, render: 24ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1499µs, render: 2ms)
 GET /principal/financeiro/caixa 200 in 33ms (compile: 6ms, render: 27ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1513µs, render: 1923µs)
✓ Compiled in 40ms
✓ Compiled in 39ms
✓ Compiled in 80ms
✓ Compiled in 77ms
 GET /principal/financeiro/caixa 200 in 237ms (compile: 132ms, render: 105ms)
 GET /manifest.webmanifest 200 in 8ms (compile: 2ms, render: 5ms)
✓ Compiled in 75ms
 GET /principal/financeiro 200 in 141ms (compile: 111ms, render: 29ms)
 GET /manifest.webmanifest 200 in 5ms (compile: 2ms, render: 3ms)
 GET / 200 in 24ms (compile: 7ms, render: 17ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1334µs, render: 2ms)
 GET /principal 200 in 78ms (compile: 59ms, render: 19ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1220µs, render: 1916µs)
 GET /principal/financeiro 200 in 10ms (compile: 1667µs, render: 9ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1250µs, render: 2ms)
 GET /principal/financeiro/bancos 200 in 81ms (compile: 62ms, render: 19ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1420µs, render: 2ms)
 GET /principal/financeiro 200 in 12ms (compile: 2ms, render: 10ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1810µs, render: 2ms)
 GET /principal/financeiro/caixa 200 in 22ms (compile: 11ms, render: 12ms)
 GET /manifest.webmanifest 200 in 6ms (compile: 1989µs, render: 4ms)
 GET / 200 in 10ms (compile: 1713µs, render: 8ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1338µs, render: 1964µs)
 GET /principal 200 in 12ms (compile: 3ms, render: 9ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1851µs, render: 2ms)
 GET /principal/financeiro 200 in 11ms (compile: 2ms, render: 9ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1381µs, render: 2ms)
 GET /principal/financeiro/caixa 200 in 18ms (compile: 7ms, render: 10ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1206µs, render: 1869µs)
✓ Compiled in 121ms
✓ Compiled in 63ms
 GET /principal/financeiro/caixa 200 in 174ms (compile: 75ms, render: 99ms)
 GET /manifest.webmanifest 200 in 5ms (compile: 2ms, render: 3ms)
✓ Compiled in 37ms
 GET /principal 200 in 80ms (compile: 64ms, render: 16ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1588µs, render: 2ms)
 GET /principal/pessoas 200 in 67ms (compile: 57ms, render: 10ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1335µs, render: 1920µs)
 GET /principal/alunos 200 in 204ms (compile: 187ms, render: 17ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1487µs, render: 2ms)
 GET /principal 200 in 49ms (compile: 16ms, render: 33ms)
 GET /manifest.webmanifest 200 in 10ms (compile: 3ms, render: 7ms)
 GET / 200 in 23ms (compile: 9ms, render: 14ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1526µs, render: 2ms)
 GET /principal 200 in 13ms (compile: 2ms, render: 11ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1857µs, render: 3ms)
 GET /principal/financeiro 200 in 142ms (compile: 123ms, render: 19ms)
 GET /manifest.webmanifest 200 in 5ms (compile: 2ms, render: 2ms)
 GET /principal/financeiro/bancos 200 in 93ms (compile: 64ms, render: 29ms)
 GET /manifest.webmanifest 200 in 5ms (compile: 2ms, render: 3ms)
 GET / 200 in 87ms (compile: 15ms, render: 72ms)
 GET /manifest.webmanifest 200 in 9ms (compile: 2ms, render: 7ms)
 GET / 200 in 25ms (compile: 2ms, render: 23ms)
 GET /manifest.webmanifest 200 in 6ms (compile: 2ms, render: 3ms)
 GET /principal 200 in 18ms (compile: 3ms, render: 14ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1355µs, render: 3ms)
 GET /principal/financeiro 200 in 17ms (compile: 3ms, render: 14ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1165µs, render: 1786µs)
✓ Compiled in 82ms
 GET /principal/financeiro/contas-a-pagar 200 in 143ms (compile: 121ms, render: 22ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1461µs, render: 1966µs)
 GET /principal/financeiro 200 in 86ms (compile: 69ms, render: 17ms)
 GET /manifest.webmanifest 200 in 5ms (compile: 1478µs, render: 3ms)
 GET /principal/financeiro/contas-a-pagar 200 in 19ms (compile: 6ms, render: 13ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1189µs, render: 1766µs)
 GET /principal/financeiro/contas-a-pagar 200 in 31ms (compile: 13ms, render: 18ms)
 GET /manifest.webmanifest 200 in 5ms (compile: 2ms, render: 3ms)
 GET /principal/financeiro 200 in 15ms (compile: 3ms, render: 12ms)
 GET /manifest.webmanifest 200 in 6ms (compile: 4ms, render: 2ms)
 GET /principal/financeiro/contas-a-pagar 200 in 20ms (compile: 7ms, render: 12ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1601µs, render: 2ms)
 GET /principal/financeiro/contas-a-pagar 200 in 19ms (compile: 7ms, render: 12ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1842µs, render: 2ms)
 GET /principal/financeiro/contas-a-pagar 200 in 18ms (compile: 7ms, render: 11ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1493µs, render: 3ms)
 GET /principal/financeiro/contas-a-pagar 200 in 17ms (compile: 7ms, render: 11ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1444µs, render: 1835µs)
 GET /principal/financeiro 200 in 14ms (compile: 2ms, render: 11ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1687µs, render: 2ms)
 GET /principal/financeiro/contas-a-pagar 200 in 23ms (compile: 6ms, render: 17ms)
 GET /manifest.webmanifest 200 in 5ms (compile: 3ms, render: 2ms)
 GET /principal/financeiro/contas-a-pagar 200 in 19ms (compile: 6ms, render: 13ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 2ms, render: 1853µs)
 GET /principal/financeiro/contas-a-pagar 200 in 16ms (compile: 6ms, render: 10ms)
 GET /manifest.webmanifest 200 in 5ms (compile: 1548µs, render: 4ms)
 GET /principal/financeiro 200 in 12ms (compile: 2ms, render: 9ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1223µs, render: 3ms)
 GET /principal/financeiro/contas-a-pagar 200 in 18ms (compile: 6ms, render: 11ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1956µs, render: 2ms)
 GET /principal/financeiro 200 in 11ms (compile: 1759µs, render: 9ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1444µs, render: 1915µs)
 GET /principal/financeiro/contas-a-pagar 200 in 16ms (compile: 6ms, render: 10ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1527µs, render: 1843µs)
 GET /principal/financeiro/contas-a-pagar 200 in 16ms (compile: 6ms, render: 10ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1378µs, render: 1851µs)
 GET /principal/financeiro/contas-a-pagar 200 in 17ms (compile: 7ms, render: 10ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1321µs, render: 1818µs)
 GET /principal/financeiro/contas-a-pagar 200 in 12ms (compile: 1806µs, render: 11ms)
 GET /manifest.webmanifest 200 in 3ms (compile: 1142µs, render: 1892µs)
 GET /principal/financeiro/contas-a-pagar 200 in 15ms (compile: 6ms, render: 9ms)
 GET /manifest.webmanifest 200 in 4ms (compile: 1579µs, render: 1975µs)
 GET /principal/financeiro 200 in 11ms (compile: 1839µs, render: 9ms)
